StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,samtycke,hon1,hon2,hon3,han1,han2,han3,hen1,hen2,hen3,control1,control2,control3,30f1,30f2,30f3,30f5,30f10,50f10,50f11,50f3,50f7,50f8,50f9,5030f7,50f12,50f17,50f13,75f1,75f2,75f4,75f5,70f3,Q60,Q62,GIS_1,GIS_2,GIS_3,GIS_4,essentialism_1,essentialism_2,essentialism_3,essentialism_4,essentialism_5,essentialism_6,essentialism_7,essentialism_8,hen_attitudes_1,hen_attitudes_2,hen_attitudes_3,hen_use,hen_hear,hen_fam,hen_fam_4_TEXT,Q66,Q68,Q70,Q72,token,han1 - Parent Topics,han1 - Topics
2020-11-17 02:15:43,2020-11-17 02:25:38,IP Address,82.209.130.202,100,594,True,2020-11-17 02:25:38,R_2rpfEmlglkdYnM7,,,,,55.60589599609375,13.000701904296875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,hen paddlar,hen tränar,hen övar,,,,Man,Man,Kvinna,Man,Man,Man,Vet ej,Kvinna,Man,Man,Man,Man,Icke-binär,Kvinna,Vet ej,Man,Kvinna,Kvinna,Kvinna,Kvinna,68,man,6,6,6,6,"Stämmer helt
7",5,4,4,3,"Stämmer inte alls
1",,6,"Mycket dåligt
1",2,2,Någon gång om året,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,könsuppfattningar,ja,ja,"svårt att se ,,, mycket bygger säkert på mina upplevelser och fördomar",akcaanu,,
2020-11-17 02:55:45,2020-11-17 02:59:20,IP Address,81.235.189.71,100,214,True,2020-11-17 02:59:20,R_yCqWwC285PjBZ6x,,,,,56.6616058349609375,16.361602783203125,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,"Står på surfbräda ",Paddlar,På havet,,,,,,,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,28,Kvinna,2,6,5,2,"Stämmer helt
7","Stämmer inte alls
1",4,6,"Stämmer inte alls
1",5,4,"Stämmer inte alls
1",4,3,6,Någon gång i månaden,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Könsidentiteter ",Nej,Nej,Nej,dyozqku,,
2020-11-17 03:33:38,2020-11-17 03:38:42,IP Address,83.249.250.206,100,303,True,2020-11-17 03:38:42,R_2Ym7oT32mJCDfUF,,,,,59.379302978515625,13.50360107421875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,Hon paddlar på en SUP,Hon rör en båt,Hon rör i en stor gryta,,,,,,,,,,Man,Man,Kvinna,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,24,Man,2,6,6,2,"Stämmer helt
7","Stämmer helt
7",5,"Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7",6,6,4,"Mycket dåligt
1",6,Någon gång om året,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Fördomar,Ja,"Nej, eftersom jag inte behöver stå till svars inför någon",Vissa var svåra att könsbestämma,psfxaut,,
2020-11-17 04:22:53,2020-11-17 04:31:12,IP Address,84.55.85.223,100,499,True,2020-11-17 04:31:12,R_1F9DDtTc7rnMzHX,,,,,59.8585052490234375,17.6454010009765625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,"Hen paddlar. ","Hen står upp. ","Hen sportar. ",Man,Man,Kvinna,Man,Man,Icke-binär,Icke-binär,Kvinna,Icke-binär,Vet ej,Man,Icke-binär,Vet ej,Vet ej,Kvinna,Vet ej,Vet ej,Kvinna,Kvinna,Kvinna,47,"Kvinna ",2,3,6,6,3,2,4,2,"Stämmer inte alls
1",2,6,"Stämmer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Någon gång per vecka,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Könsidentifiering ","Ibland ","Nej
",Nej,exqurcz,,
2020-11-17 04:33:35,2020-11-17 04:41:51,IP Address,79.136.110.228,100,495,True,2020-11-17 04:41:51,R_3Q0slucuy2hqhxH,,,,,57.0500030517578125,12.399993896484375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar.,Hen står upp.,Hen står på en paddelboard eller liknande.,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,56,Kvinna,3,6,6,5,2,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",3,"Stämmer inte alls
1",4,3,6,6,6,Dagligen,Dagligen,"Nej, känner ingen som använder hen som sitt pronomen",,Människors syn på könsidentitet,Nej,Nej,Nej,ehvztyy,,
2020-11-17 04:43:02,2020-11-17 04:54:25,IP Address,94.234.41.154,100,683,True,2020-11-17 04:54:25,R_2EpcrO2tZX2apV7,,,,,55.60589599609375,13.000701904296875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,En man som paddlar,Han står i en båt,Han paddlar kanot,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,66,Kvinns,3,5,5,5,6,6,5,6,4,6,6,4,4,5,5,Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,,,,,zyzumox,,
2020-11-17 04:44:39,2020-11-17 04:54:50,IP Address,83.185.36.228,100,610,True,2020-11-17 04:54:50,R_3sjDl0f6ptcXhVp,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Han står upp,Han lutar sig framåt,Han håller i en åra,,,,,,,Man,Man,Vet ej,Man,Man,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,Vet ej,Vet ej,Kvinna,Vet ej,Kvinna,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,34,Kvinna,2,6,6,3,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",5,"Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7","Mycket bra
7","Mycket bra
7","Mycket bra
7",Någon gång per vecka,Någon gång per vecka,"Ja, anhörig / nära vän",,Hur människor kategoriserar andra enligt kön,Nej,Nej,"Ja, på några bilder såg det ut som att ögon, näsa och mun var riktiga, men haka och kinder inte hängde ihop med samma ansikte utan var någon slags mall.",wbveyzd,,
2020-11-17 04:53:37,2020-11-17 04:59:12,IP Address,46.162.125.40,100,334,True,2020-11-17 04:59:12,R_2uKU7HUQPOq0gTO,,,,,64.750701904296875,20.9528045654296875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,Hon paddlar,Hon åker paddelbräda,Hon är fysiskt aktiv,,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,35,Man,"Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7",2,"Stämmer inte alls
1","Mycket dåligt
1","Mycket dåligt
1","Mycket dåligt
1",Aldrig,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,,,,,svfepdy,,
2020-11-17 04:36:07,2020-11-17 05:05:26,IP Address,85.30.6.18,100,1759,True,2020-11-17 05:05:27,R_1DGaJ6ONs7V6D4v,,,,,59.6161956787109375,16.55279541015625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar sig framåt,Hen gör krafttag med en paddel,Hen utför en vattensport,,,,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Icke-binär,Icke-binär,Icke-binär,Icke-binär,Icke-binär,Icke-binär,Kvinna,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,29,Kvinna,4,"Stämmer helt
7","Stämmer helt
7",4,4,4,4,"Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1",3,3,"Mycket bra
7",Någon gång i månaden,Någon gång i månaden,"Ja, jag själv,Nej, känner ingen som använder hen som sitt pronomen",,Huruvida vanligt och accepterat det är med identifiering av kön  samhället,Ja lite så,"Nja, jag är bestämd i mina åsikter ändå",Nej inte direkt. Vissa såg Photoshopade ut d dock.,tqaockz,,
2020-11-17 05:33:52,2020-11-17 05:40:42,IP Address,158.174.123.3,100,409,True,2020-11-17 05:40:42,R_3F2kKu3APrDQC6R,,,,,55.60589599609375,13.000701904296875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,"Balanserar ",Tar sig framåt,Paddlar,,,,Man,Man,Man,Icke-binär,Man,Man,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,26,Kvinna,"Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",4,2,"Stämmer inte alls
1","Stämmer inte alls
1","Mycket bra
7",5,5,Någon gång om året,Någon gång per vecka,"Ja, en bekant",,Vem män och kvinnor utger sig för att vara. Och alla kan se olika ut,Nej,Nej,"Ja några såg ut som båda män och kvinnor och det är hur käken är formad och ögon ",hgyfxkt,,
2020-11-17 05:45:15,2020-11-17 05:50:55,IP Address,213.158.50.96,100,339,True,2020-11-17 05:50:55,R_TnL7PUsIaLrACf7,,,,,55.60589599609375,13.000701904296875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Han står på en bräda,"Håller i en paddel ","Paddlar i vattnet ",Man,Man,Icke-binär,Man,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Vet ej,Icke-binär,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,51,Kvinna,3,6,6,5,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",2,"Stämmer helt
7",6,6,"Stämmer helt
7","Mycket bra
7",6,"Mycket bra
7",,Någon gång i månaden,"Ja, en bekant",,Om olika könstillhörigheter,Nej,"Jag svarade bara efter vad jag tycker ",Nej,ohfbwav,,
2020-11-17 05:31:37,2020-11-17 06:03:21,IP Address,82.196.111.49,100,1903,True,2020-11-17 06:03:21,R_1Qzlxm0cflKuo8x,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,"Han paddlar, troligen en farkost på vatten",Han står i en farkost vars reling symboliseras med en linje,Han ser ut att vända farkosten eftersom padelns yta är vinkelrät mot färdriktningen,,,,,,,Man,Man,Kvinna,Man,Man,Icke-binär,Icke-binär,Kvinna,Kvinna,Man,Man,Icke-binär,Kvinna,Icke-binär,Man,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,68,man,"Stämmer inte alls
1",6,6,"Stämmer helt
7",4,2,2,2,6,2,6,"Stämmer inte alls
1",6,6,"Mycket bra
7",Någon gång i månaden,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,Hur man uppfattar och betraktar kön,Nej,Nej men det fick mig att tänka en hel del innan jag svarade,Ja alla som jag inte direkt tyckte mej kunna identifiera/kategorisera som man eller kvinna  valde jag det tredje alternativet som jag tror är en mix av två ansikten.,fggzyxo,,
2020-11-17 06:09:18,2020-11-17 06:17:54,IP Address,81.236.92.12,100,516,True,2020-11-17 06:17:54,R_2rOP8GLeCZWGJCU,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Utövar sport,Paddlar kanot,Fysisk träning,,,,Man,Man,Kvinna,Man,Icke-binär,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,47,Man,3,5,6,"Stämmer inte alls
1","Stämmer helt
7",3,"Stämmer inte alls
1","Stämmer helt
7",6,"Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1",4,6,2,Någon gång om året,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,"Könsneutralitet ",Nej,Nej,Nja,zhkxmko,,
2020-11-17 06:19:07,2020-11-17 06:25:42,IP Address,81.236.92.12,100,394,True,2020-11-17 06:25:42,R_1r9alKKF32PlG47,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,"Fysisk träning ",Fysisk aktivitet,Paddlar kanot,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,47,Man,"Stämmer inte alls
1",6,"Stämmer helt
7",6,"Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1",2,2,2,Någon gång om året,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Könsneutralitet,Nej,Nej,Nej,zhkxmko,,
2020-11-17 06:24:12,2020-11-17 06:33:36,IP Address,194.132.6.253,100,563,True,2020-11-17 06:33:37,R_1FP1zpgiuSNiMn8,,,,,63.828399658203125,20.25970458984375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Han står upp,Han håller en paddel i händerna,"Han rör sig framåt ",,,,,,,Kvinna,Man,Icke-binär,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,52,man,2,5,5,4,4,2,2,2,2,2,3,2,"Mycket dåligt
1","Mycket dåligt
1","Mycket dåligt
1",Aldrig,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,kön,nej,tror inte det,"Ja, de såg mixade ut",bymrntr,,
2020-11-17 06:36:29,2020-11-17 06:40:56,IP Address,82.183.2.247,100,266,True,2020-11-17 06:40:56,R_XYgrcbnpae95gzf,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Han paddlar en kanot,"Han städar golvet ","Han paddlar väldigt fort ",,,,,,,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,23,Tjej,3,"Stämmer inte alls
1",4,4,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1",4,"Stämmer inte alls
1",5,"Mycket bra
7","Mycket bra
7",Någon gång i månaden,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,"Pronomen "," Nej",Nej,Nej,wxyuzyf,,
2020-11-17 06:41:14,2020-11-17 06:44:37,IP Address,82.183.2.247,100,202,True,2020-11-17 06:44:37,R_2qsJrvwg902vX6J,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,Hon paddlar en kanot,"Hon moppar golvet ","Hon paddlar väldigt fort ",,,,,,,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,23,Tjej,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",5,"Stämmer inte alls
1",4,"Stämmer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Någon gång i månaden,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,"Pronomen ",Nej,Nej,Nej,wxyuzyf,,
2020-11-17 06:30:20,2020-11-17 06:47:38,IP Address,83.255.128.131,100,1038,True,2020-11-17 06:47:38,R_125Vkb933loI3Ee,,,,,60.67449951171875,17.141693115234375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,"Hen Padllar, hen ser ut att paddla i vattet, havet, sjö. ","Hen är inte en nybörjare, dessutom så verkar hon ha en bra fysik.","Hen använder sig med paddlar . ",,,,Man,Man,Icke-binär,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Icke-binär,Kvinna,Kvinna,Icke-binär,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,49,Man,"Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7",3,"Stämmer helt
7",5,"Stämmer inte alls
1","Stämmer inte alls
1",2,"Mycket bra
7","Mycket dåligt
1",Någon gång om året,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Könsidentiet,"Nej jag var ganska trygg, dock fanns det nåt svar under resans gång",Nej det gjorde det inte,"Ja några stack ut, vid dessa tillfällen angav jag personer som icke-binära",tggxfpd,,
2020-11-17 06:40:33,2020-11-17 06:48:07,IP Address,178.30.118.165,100,454,True,2020-11-17 06:48:08,R_sSXUQAv6Gm58idP,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,"Han paddlar ","Han paddlar bräda ",Han åker på vattnet,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Man,47,Man,6,"Stämmer helt
7","Stämmer helt
7",2,"Stämmer helt
7","Stämmer helt
7",3,"Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Mycket dåligt
1","Mycket dåligt
1","Mycket dåligt
1",Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,Kategorisera män o kvinnor,Ärligt,Nej,"Nej ",hpgrxxd,,
2020-11-17 06:40:34,2020-11-17 07:01:34,IP Address,213.113.127.79,100,1259,True,2020-11-17 07:01:34,R_xFK9eCjIsNg84Ip,,,,,59.483306884765625,17.75,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,personen paddlar,personen befinner sig i vatten,personen utför idrottslig aktivitet,Man,Man,Kvinna,Man,Man,Man,Kvinna,Vet ej,Vet ej,Vet ej,Vet ej,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,71,male,2,6,"Stämmer helt
7",5,3,3,"Stämmer inte alls
1","Stämmer inte alls
1",3,4,3,"Stämmer inte alls
1",6,5,"Mycket bra
7",Någon gång om året,Någon gång om året,"Ja, en bekant",,min uppfattning om människor andra och mig sjålv,nej enbart efter egen bedömning och tycke,ingen märkbar påverkan utan försökte vara objektiv,några ansikten hade jag något svårare att bedömma könstilhörighet,zykafyf,,
2020-11-17 07:00:15,2020-11-17 07:13:50,IP Address,83.209.106.195,100,814,True,2020-11-17 07:13:51,R_1mEtpAy72GLZLd1,,,,,56.0467071533203125,12.69439697265625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,"Hon paddlar på en ståbräda eller i en öppen kanot ",Hon paddlar med stor kraft,"Hon är klädd i träningskläder ",,,,,,,,,,Man,Man,Man,Man,Man,Man,Man,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,76,Kvinna,"Stämmer helt
7",4,"Stämmer helt
7",4,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7",4,4,"Stämmer inte alls
1",4,5,"Mycket dåligt
1",Aldrig,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Allmän inställning till hur man ser på hbtq personer
",Nej inte direkt,"Hoppas  jag var neutral. ",Jag tror några var samma person men det ena var lite fotoshoppat,prsghef,,
2020-11-17 06:50:34,2020-11-17 07:24:23,IP Address,78.79.244.205,100,2029,True,2020-11-17 07:24:24,R_31ygx4uxIl3FL4L,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen står upp och paddlar,Hen använder en sup,Hen roar sig motionerandes med sup på vattnet,,,,Man,Man,Icke-binär,Man,Man,Man,Kvinna,Kvinna,Icke-binär,Kvinna,Kvinna,Man,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,54,Kvinna,2,6,6,2,5,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",2,4,6,5,"Mycket bra
7","Mycket bra
7","Mycket bra
7",Någon gång per vecka,Dagligen,"Ja, en bekant",,Acceptans av olika könstillhörighet/ könsidentifiering,"Ja l
Ja",Inte direkt,Nej,yycsxke,,
2020-11-17 07:35:08,2020-11-17 07:41:10,IP Address,155.4.130.111,100,362,True,2020-11-17 07:41:11,R_1pndKTmq85ncIUA,,,,,57.7071990966796875,11.966796875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Paddling,Surfbrädda,Kanoting,,,,,,,Man,Man,Kvinna,Man,Man,Man,Man,Kvinna,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,68,man,4,5,"Stämmer helt
7",2,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",4,"Stämmer helt
7",4,5,"Stämmer inte alls
1",5,"Mycket bra
7",6,Någon gång i månaden,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Köns känsla,Nej,Nej,Nej,ghfgvtw,,
2020-11-17 07:37:37,2020-11-17 07:48:52,IP Address,83.252.208.216,100,674,True,2020-11-17 07:48:52,R_2dK0Kh4YT2wvi44,,,,,57.781494140625,14.1562042236328125,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,Hon står på en paddelbräda,Hon håller en paddel i handen,"Hon paddlar ",,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Man,Kvinna,Kvinna,Vet ej,Man,Kvinna,Kvinna,Kvinna,Kvinna,24,Kvinna,"Stämmer helt
7",6,5,5,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",4,"Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Någon gång per vecka,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Hur etablerat hen är, om man tänker att någon är ickeckebinär när man ”ser dem på stan” och allmänt vad åsikten är kring hen ","Inte av undersökningen i sig men alternativet ickebinär fanns och då borde man välja det någon gång för man vet ju inte vad någon identifierar sig som. ","Nej ","Nej ",hzkzghs,,
2020-11-17 07:49:35,2020-11-17 07:54:04,IP Address,83.252.208.216,100,269,True,2020-11-17 07:54:04,R_elKU3MSQs0KzstP,,,,,57.781494140625,14.1562042236328125,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,"Hon paddlar ","Hon står på en paddelbräda ","Hon håller i en paddel ",Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Vet ej,Man,Kvinna,Kvinna,Kvinna,Kvinna,24,Kvinna,4,6,5,5,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",4,"Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Någon gång per vecka,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Användandet av hen och allmänna åsikter kring det. Även hur etablerat det är om man ser folk ”på stan” som att de är hen ",Nej,Nej,Nej,hzkzghs,,
2020-11-17 08:01:36,2020-11-17 08:08:38,IP Address,155.4.158.73,100,422,True,2020-11-17 08:08:38,R_2ttAwqcXf5KjGZj,,,,,58.4167022705078125,15.61669921875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,"It does swimming ","It does swimming ","It does swimming ",,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,28,"Man ",3,4,4,4,4,6,3,4,3,5,6,4,4,4,2,Någon gång om året,Aldrig,"Ja, jag själv",,"This is all about gender identification ",,,,yxcvyyx,,
2020-11-17 08:09:22,2020-11-17 08:12:30,IP Address,213.158.50.96,100,188,True,2020-11-17 08:12:31,R_2zSxRgXwi9sc6OO,,,,,55.60589599609375,13.000701904296875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,står upp,håller i paddel,paddlar,,,,,,,Man,Man,Kvinna,Man,Man,Icke-binär,Kvinna,Kvinna,Kvinna,Icke-binär,Man,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,51,kvinna,3,"Stämmer helt
7",6,"Stämmer helt
7","Stämmer inte alls
1",3,3,3,3,3,"Stämmer helt
7","Stämmer helt
7",6,6,6,,Dagligen,"Ja, jag själv,Ja, anhörig / nära vän",,identifikation,nej,"nej ",nej,ohfbwav,,
2020-11-17 08:20:49,2020-11-17 08:26:39,IP Address,155.4.158.73,100,350,True,2020-11-17 08:26:40,R_3O3zYXVqKNf0008,,,,,58.4167022705078125,15.61669921875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,"It does swimming ","It does swimming ","It does swimming ",,,,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,28,"Man ",4,4,6,5,3,4,5,2,5,5,6,6,3,4,5,Någon gång i månaden,Någon gång om året,"Ja, en kollega",,"It’s about gender pridiction ","No ",I know that,"Tack för din medverkan! 

I den här studien använde vi en ny metod som inte testats förut, därför är det viktigt för oss att veta hur den upplevdes.

Du får chansen att svara på några specifika frågor om din upplevelse och sen även ge allmän feedback på hur det var. Dina synpunkter är viktiga för oss!

Om du behöver mer plats för att svara kan du förstora rutorna genom att klicka och dra i det nedre högra hörnet.

Vad tror du att studien handlade om?


Kände du att du förväntades svara på ett speciellt sätt?
No",yxcvyyx,,
